User Class	Origin	Destination	Interval	Type	Probability of Choice	Vehicles Generated	Vehicles Arrived	Cost	Distance	Travel Time	Travel Time Deviation	Speed
163: Car	61685: I25	61551: I21	1970-01-02T14:00:00	RC		44 (100.00)	9	0	206.352	22.321	1.87281	33.2812
163: Car	61685: I25	61185: I12	1970-01-02T14:00:00	RC		6 (100.00)	0	0	3601.69	0	0	
163: Car	61685: I25	61270: I13	1970-01-02T14:00:00	RC		2 (100.00)	0	0	4254.41	0	0	
163: Car	61685: I25	61479: I20	1970-01-02T14:00:00	RC		7 (100.00)	0	0	2682.35	0	0	
163: Car	61685: I25	61281: I14	1970-01-02T14:00:00	RC		5 (100.00)	0	0	5224.31	0	0	
163: Car	61685: I25	61320: I15	1970-01-02T14:00:00	RC		1 (100.00)	0	0	4315.31	0	0	
163: Car	61685: I25	61444: I19	1970-01-02T14:00:00	RC		14 (100.00)	0	0	2249.44	0	0	
163: Car	61685: I25	61340: I17	1970-01-02T14:00:00	RC		5 (100.00)	3	0	2206.21	164.644	13.1323	48.2396
163: Car	61685: I25	61369: I18	1970-01-02T14:00:00	RC		20 (100.00)	15	0	1646.34	126.886	8.20936	46.7098
163: Car	61634: I24	61889: I27	1970-01-02T14:00:00	RC		7 (100.00)	0	0	987.335	0	0	
163: Car	61625: I23	62105: E6	1970-01-02T14:00:00	RC		27 (100.00)	1	0	8423.97	491.815	0	61.6619
163: Car	61625: I23	62106: E5	1970-01-02T14:00:00	Mixed		13 (100.00)	5	0	7384.65	3610.15	7177.36	7.3639
163: Car	61634: I24	61770: I26	1970-01-02T14:00:00	RC		9 (100.00)	3	0	1497.28	98.9705	5.56209	54.4627
163: Car	61625: I23	62107: E13	1970-01-02T14:00:00	RC		27 (100.00)	3	0	8648.88	418.894	30.1355	74.329
163: Car	61625: I23	62113: E21	1970-01-02T14:00:00	RC		166 (100.00)	19	0	1339	103.31	10.9809	46.6594
163: Car	61625: I23	62115: E20	1970-01-02T14:00:00	RC		101 (100.00)	17	0	1246.13	1878.31	5123.37	2.38836
163: Car	61625: I23	62111: E4	1970-01-02T14:00:00	RC		130 (100.00)	11	0	4767.67	289.428	7.84213	59.3019
163: Car	61625: I23	62101: E12	1970-01-02T14:00:00	RC		29 (100.00)	0	0	9664.73	0	0	
163: Car	61625: I23	61576: I22	1970-01-02T14:00:00	RC		2 (100.00)	0	0	830.957	0	0	
163: Car	61625: I23	61634: I24	1970-01-02T14:00:00	RC		6 (100.00)	2	0	1205.46	114.262	7.95154	37.98
163: Car	61625: I23	62038: I30	1970-01-02T14:00:00	RC		3 (100.00)	0	0	4210.86	0	0	
163: Car	61625: I23	61685: I25	1970-01-02T14:00:00	RC		9 (100.00)	0	0	674.824	0	0	
163: Car	61625: I23	61770: I26	1970-01-02T14:00:00	RC		7 (100.00)	0	0	2659.33	0	0	
163: Car	61625: I23	62025: I29	1970-01-02T14:00:00	RC		6 (100.00)	0	0	2521.36	0	0	
163: Car	61625: I23	61889: I27	1970-01-02T14:00:00	RC		6 (100.00)	0	0	216.699	0	0	
163: Car	61625: I23	61922: I28	1970-01-02T14:00:00	RC		4 (100.00)	3	0	8939.3	454.351	15.0515	70.8295
163: Car	61634: I24	60509: I1	1970-01-02T14:00:00	RC		26 (100.00)	0	0	2943.39	0	0	
163: Car	61634: I24	61369: I18	1970-01-02T14:00:00	Mixed		12 (100.00)	3	0	1976.3	17793	247.264	0.399859
163: Car	61634: I24	61444: I19	1970-01-02T14:00:00	RC		3 (100.00)	0	0	2135.93	0	0	
163: Car	61634: I24	60609: I2	1970-01-02T14:00:00	RC		19 (100.00)	2	0	4944.87	295.779	4.53893	60.1851
163: Car	61634: I24	61479: I20	1970-01-02T14:00:00	RC		5 (100.00)	0	0	2568.85	0	0	
163: Car	61634: I24	61551: I21	1970-01-02T14:00:00	RC		22 (100.00)	0	0	941.931	0	0	
163: Car	61634: I24	61685: I25	1970-01-02T14:00:00	RC		5 (100.00)	5	0	53.6678	5.24333	3.42743	36.8476
163: Car	61634: I24	61576: I22	1970-01-02T14:00:00	RC		3 (100.00)	0	0	1410.75	0	0	
163: Car	61634: I24	61625: I23	1970-01-02T14:00:00	RC		10 (100.00)	0	0	403.72	0	0	
163: Car	61634: I24	61340: I17	1970-01-02T14:00:00	RC		4 (100.00)	1	0	3690.01	17441.3	0	0.761643
163: Car	61634: I24	60690: I3	1970-01-02T14:00:00	RC		2 (100.00)	0	0	5963.93	0	0	
163: Car	61634: I24	60715: I4	1970-01-02T14:00:00	RC		3 (100.00)	0	0	5088.39	0	0	
163: Car	61634: I24	61320: I15	1970-01-02T14:00:00	RC		4 (100.00)	0	0	4201.81	0	0	
163: Car	61634: I24	60796: I6	1970-01-02T14:00:00	RC		6 (100.00)	1	0	6885.22	370.973	0	66.8156
163: Car	61634: I24	60941: I7	1970-01-02T14:00:00	RC		2 (100.00)	1	0	6081.07	326.559	0	67.0379
163: Car	61634: I24	61281: I14	1970-01-02T14:00:00	RC		3 (100.00)	0	0	5110.81	0	0	
163: Car	61634: I24	61034: I8	1970-01-02T14:00:00	RC		6 (100.00)	0	0	4478.15	0	0	
163: Car	61634: I24	61185: I12	1970-01-02T14:00:00	RC		4 (100.00)	0	0	3488.19	0	0	
163: Car	62038: I30	60690: I3	1970-01-02T14:00:00	RC		20 (100.00)	10	0	2243.82	173.137	8.42503	46.6552
163: Car	62113: E21	61160: I11	1970-01-02T14:00:00	Mixed		128 (100.00)	10	0	8628.93	3582.72	6628.48	8.67054
163: Car	62113: E21	61185: I12	1970-01-02T14:00:00	RC		273 (100.00)	0	0	3872.34	0	0	
163: Car	62038: I30	60715: I4	1970-01-02T14:00:00	RC		63 (100.00)	41	0	495.366	34.93	3.34185	51.0541
163: Car	62113: E21	61270: I13	1970-01-02T14:00:00	RC		77 (100.00)	0	0	4525.06	0	0	
163: Car	62113: E21	61320: I15	1970-01-02T14:00:00	RC		32 (100.00)	3	0	4585.96	277.684	61.2583	59.4541
163: Car	62113: E21	61340: I17	1970-01-02T14:00:00	RC		131 (100.00)	0	0	4074.16	0	0	
163: Car	62113: E21	61281: I14	1970-01-02T14:00:00	RC		125 (100.00)	4	0	5494.95	338.126	24.7675	58.5043
163: Car	62113: E21	61153: I10	1970-01-02T14:00:00	RC		49 (100.00)	3	0	7789.81	384.999	1.66859	72.84
163: Car	62112: E23	62107: E13	1970-01-02T14:00:00	RC		9 (100.00)	3	0	7601.11	311.992	5.03948	87.7074
163: Car	62113: E21	60509: I1	1970-01-02T14:00:00	RC		450 (100.00)	446	0	3386.24	218.364	15.4666	55.8264
163: Car	62113: E21	61034: I8	1970-01-02T14:00:00	RC		375 (100.00)	0	0	4862.3	0	0	
163: Car	62113: E21	60609: I2	1970-01-02T14:00:00	RC		569 (100.00)	49	0	5329.01	301.608	25.6738	63.6073
163: Car	62113: E21	60690: I3	1970-01-02T14:00:00	RC		145 (100.00)	9	0	6348.08	424.37	20.0951	53.8517
163: Car	62113: E21	60941: I7	1970-01-02T14:00:00	Mixed		287 (100.00)	20	0	6482.09	336.609	19.5246	69.3253
163: Car	62113: E21	60715: I4	1970-01-02T14:00:00	RC		254 (100.00)	36	0	5472.54	331.989	20.9467	59.3428
163: Car	62113: E21	60796: I6	1970-01-02T14:00:00	Mixed		606 (100.00)	20	0	7282.39	4385.53	7075.08	5.97797
163: Car	62113: E21	61369: I18	1970-01-02T14:00:00	Mixed		256 (100.00)	11	0	2350.76	17591.5	324.257	0.481069
163: Car	62113: E21	62025: I29	1970-01-02T14:00:00	RC		82 (100.00)	9	0	2719.66	180.186	9.35663	54.337
163: Car	62113: E21	62038: I30	1970-01-02T14:00:00	Mixed		312 (100.00)	42	0	4433.08	265.998	20.2236	59.997
163: Car	62113: E21	61444: I19	1970-01-02T14:00:00	RC		244 (100.00)	2	0	2520.08	18159.4	151.095	0.499593
163: Car	62114: E22	60509: I1	1970-01-02T14:00:00	RC		110 (100.00)	21	0	3524.28	872.259	2968.15	14.5455
163: Car	62114: E22	60690: I3	1970-01-02T14:00:00	RC		8 (100.00)	0	0	6782.33	0	0	
163: Car	62114: E22	60715: I4	1970-01-02T14:00:00	RC		23 (100.00)	1	0	5906.79	348.52	0	61.0135
163: Car	62114: E22	60609: I2	1970-01-02T14:00:00	RC		97 (100.00)	9	0	5763.27	339.296	20.2094	61.1494
163: Car	62113: E21	61922: I28	1970-01-02T14:00:00	Mixed		276 (100.00)	21	0	9121.04	461.747	24.5746	71.1121
163: Car	62113: E21	61479: I20	1970-01-02T14:00:00	Mixed		307 (100.00)	0	0	2953.21	0	0	
163: Car	62113: E21	61551: I21	1970-01-02T14:00:00	RC		186 (100.00)	29	0	1326.08	82.6216	6.44037	57.7802
163: Car	62113: E21	61889: I27	1970-01-02T14:00:00	RC		274 (100.00)	11	0	1371.48	74.6019	4.89749	66.1825
163: Car	62113: E21	61576: I22	1970-01-02T14:00:00	RC		171 (100.00)	0	0	1794.9	0	0	
163: Car	62113: E21	61625: I23	1970-01-02T14:00:00	RC		135 (100.00)	14	0	787.869	45.0222	3.43501	62.9984
163: Car	62113: E21	61770: I26	1970-01-02T14:00:00	RC		392 (100.00)	392	0	1294.75	78.2856	6.20761	59.5396
163: Car	62113: E21	61634: I24	1970-01-02T14:00:00	RC		273 (100.00)	50	0	232.607	305.289	2063.12	2.74293
163: Car	62113: E21	61685: I25	1970-01-02T14:00:00	RC		165 (100.00)	165	0	112.568	7.67736	0.615827	52.7842
163: Car	62111: E4	62107: E13	1970-01-02T14:00:00	RC		394 (100.00)	152	0	6463.48	247.557	30.6902	93.9924
163: Car	62111: E4	60715: I4	1970-01-02T14:00:00	RC		469 (100.00)	167	0	2056.75	124.789	10.027	59.3347
163: Car	62111: E4	60796: I6	1970-01-02T14:00:00	Mixed		1141 (100.00)	336	0	4885.21	235.399	24.8269	74.7104
163: Car	62111: E4	62038: I30	1970-01-02T14:00:00	RC		539 (100.00)	214	0	993.365	56.159	3.89098	63.6784
163: Car	62111: E4	60941: I7	1970-01-02T14:00:00	Mixed		382 (100.00)	119	0	4095.87	176.446	8.45055	83.5672
163: Car	62111: E4	61153: I10	1970-01-02T14:00:00	RC		71 (100.00)	20	0	5406.12	207.606	10.681	93.745
163: Car	62111: E4	61160: I11	1970-01-02T14:00:00	RC		190 (100.00)	54	0	6241.78	282.176	42.7955	79.6326
163: Car	62111: E4	61034: I8	1970-01-02T14:00:00	Mixed		490 (100.00)	181	0	4990.78	243.796	26.201	73.6961
163: Car	62111: E4	60690: I3	1970-01-02T14:00:00	RC		344 (100.00)	206	0	1372.82	122.613	5.98005	40.3071
163: Car	62107: E13	62038: I30	1970-01-02T14:00:00	Mixed		147 (100.00)	103	0	7311.87	2285.4	2713.06	11.5178
163: Car	62107: E13	62111: E4	1970-01-02T14:00:00	Mixed		724 (100.00)	493	0	7824.37	2304.45	2709.98	12.2232
163: Car	62111: E4	60609: I2	1970-01-02T14:00:00	RC		898 (100.00)	896	0	335.327	15.4772	1.26992	77.9971
163: Car	62107: E13	62112: E23	1970-01-02T14:00:00	Mixed		14 (100.00)	10	0	7955.95	2210.39	3061.96	12.9576
163: Car	62107: E13	62115: E20	1970-01-02T14:00:00	Mixed		9254 (100.00)	6637	0	8630.03	3102.97	2472.02	10.0124
163: Car	62111: E4	60509: I1	1970-01-02T14:00:00	RC		613 (100.00)	367	0	672.992	45.2665	3.50213	53.5223
163: Car	62109: E15	61034: I8	1970-01-02T14:00:00	RC		1 (100.00)	1	0	660.972	57.4009	0	41.454
163: Car	62109: E15	61185: I12	1970-01-02T14:00:00	RC		1 (100.00)	1	0	369.776	25.4796	0	52.2455
163: Car	62111: E4	61185: I12	1970-01-02T14:00:00	RC		294 (100.00)	93	0	3344.13	221.483	15.5165	54.3557
163: Car	62111: E4	61634: I24	1970-01-02T14:00:00	Mixed		198 (100.00)	69	0	4138.51	1694.81	2262.93	8.79074
163: Car	62111: E4	61685: I25	1970-01-02T14:00:00	Mixed		196 (100.00)	81	0	4134.11	1810.63	1472.73	8.21967
163: Car	62111: E4	61270: I13	1970-01-02T14:00:00	RC		74 (100.00)	12	0	3103.29	208.847	14.2718	53.4928
163: Car	62111: E4	61770: I26	1970-01-02T14:00:00	RC		562 (100.00)	334	0	1345.31	89.6451	7.49294	54.0254
163: Car	62111: E4	61922: I28	1970-01-02T14:00:00	Mixed		611 (100.00)	202	0	6749.48	308.692	178.143	78.7133
163: Car	62111: E4	62025: I29	1970-01-02T14:00:00	RC		97 (100.00)	44	0	1503.75	89.4225	7.63447	60.5385
163: Car	62111: E4	61889: I27	1970-01-02T14:00:00	Mixed		145 (100.00)	36	0	4438.27	2022.3	1741.01	7.90078
163: Car	62111: E4	61625: I23	1970-01-02T14:00:00	Mixed		97 (100.00)	14	0	4463.7	2013.06	1576.71	7.98252
163: Car	62111: E4	61281: I14	1970-01-02T14:00:00	RC		150 (100.00)	54	0	2910.44	182.194	48.1612	57.5078
163: Car	62111: E4	61320: I15	1970-01-02T14:00:00	RC		36 (100.00)	10	0	2001.44	111.885	5.75982	64.3981
163: Car	62111: E4	61576: I22	1970-01-02T14:00:00	Mixed		106 (100.00)	13	0	4821.8	2762.56	1543.86	6.28349
163: Car	62111: E4	61340: I17	1970-01-02T14:00:00	RC		140 (100.00)	41	0	1931.24	112.553	7.60989	61.7706
163: Car	62111: E4	61369: I18	1970-01-02T14:00:00	RC		306 (100.00)	68	0	2507.06	161.349	10.8175	55.937
163: Car	62111: E4	61551: I21	1970-01-02T14:00:00	RC		204 (100.00)	72	0	2597.95	165.552	12.7136	56.4936
163: Car	62111: E4	61444: I19	1970-01-02T14:00:00	RC		228 (100.00)	63	0	3342.53	229.747	14.8917	52.3755
163: Car	62111: E4	61479: I20	1970-01-02T14:00:00	RC		305 (100.00)	77	0	2596.25	156.457	13.5054	59.7385
163: Car	62114: E22	60796: I6	1970-01-02T14:00:00	Mixed		44 (100.00)	11	0	7775.34	3350.88	6499.16	8.35339
163: Car	62115: E20	61770: I26	1970-01-02T14:00:00	RC		220 (100.00)	21	0	3278.51	843.852	325.973	13.9866
163: Car	62115: E20	61889: I27	1970-01-02T14:00:00	RC		288 (100.00)	5	0	1200	242.178	135.143	17.8382
163: Car	62114: E22	60941: I7	1970-01-02T14:00:00	RC		42 (100.00)	3	0	6899.47	339.562	27.6772	73.1475
163: Car	62115: E20	61922: I28	1970-01-02T14:00:00	Mixed		174 (100.00)	20	0	8777.66	1592.09	3489.86	19.8478
163: Car	62115: E20	62038: I30	1970-01-02T14:00:00	RC		212 (100.00)	22	0	4050.89	820.857	432.212	17.7658
163: Car	62115: E20	62107: E13	1970-01-02T14:00:00	RC		11033 (100.00)	1451	0	8488.9	2816.14	4918.77	10.8517
163: Car	62115: E20	62025: I29	1970-01-02T14:00:00	RC		73 (100.00)	8	0	4584.15	873.819	389.587	18.886
163: Car	62115: E20	61685: I25	1970-01-02T14:00:00	RC		139 (100.00)	12	0	1783.77	585.543	299.523	10.9669
163: Car	62115: E20	61340: I17	1970-01-02T14:00:00	RC		104 (100.00)	3	0	3902.68	18209.7	31.1375	0.771548
163: Car	62115: E20	61369: I18	1970-01-02T14:00:00	RC		210 (100.00)	3	0	2178.8	17812.8	232.04	0.44034
163: Car	62115: E20	61634: I24	1970-01-02T14:00:00	RC		149 (100.00)	7	0	1824.64	651.741	286.052	10.0787
163: Car	62115: E20	61444: I19	1970-01-02T14:00:00	RC		165 (100.00)	2	0	2348.6	17929.1	8.52128	0.471577
163: Car	62115: E20	61479: I20	1970-01-02T14:00:00	Mixed		258 (100.00)	0	0	2783.05	0	0	
163: Car	62115: E20	61625: I23	1970-01-02T14:00:00	RC		99 (100.00)	5	0	1218.77	252.506	108.948	17.376
163: Car	62115: E20	61551: I21	1970-01-02T14:00:00	RC		140 (100.00)	14	0	2236.73	849.109	353.76	9.48317
163: Car	62115: E20	61576: I22	1970-01-02T14:00:00	RC		132 (100.00)	1	0	1623.42	17726.9	0	0.329686
163: Car	62116: E19	60509: I1	1970-01-02T14:00:00	RC		4 (100.00)	0	0	5242.56	0	0	
163: Car	62116: E19	61479: I20	1970-01-02T14:00:00	RC		1 (100.00)	0	0	3653.77	0	0	
163: Car	62116: E19	61625: I23	1970-01-02T14:00:00	RC		2 (100.00)	0	0	1909.64	0	0	
163: Car	62116: E19	60609: I2	1970-01-02T14:00:00	RC		1 (100.00)	0	0	6837.24	0	0	
163: Car	62116: E19	61634: I24	1970-01-02T14:00:00	RC		4 (100.00)	4	0	1906.07	146.229	15.6953	46.9254
163: Car	62116: E19	61770: I26	1970-01-02T14:00:00	RC		2 (100.00)	2	0	3585.72	235.207	1.27832	54.8817
163: Car	62116: E19	61889: I27	1970-01-02T14:00:00	RC		8 (100.00)	8	0	724.026	47.4212	4.01186	54.9648
163: Car	62116: E19	61685: I25	1970-01-02T14:00:00	RC		1 (100.00)	1	0	2167.79	148.178	0	52.6666
163: Car	62116: E19	61444: I19	1970-01-02T14:00:00	RC		2 (100.00)	0	0	3220.85	0	0	
163: Car	62116: E19	60715: I4	1970-01-02T14:00:00	RC		3 (100.00)	0	0	6980.76	0	0	
163: Car	62116: E19	60796: I6	1970-01-02T14:00:00	RC		2 (100.00)	0	0	8777.59	0	0	
163: Car	62116: E19	61369: I18	1970-01-02T14:00:00	RC		1 (100.00)	0	0	3051.06	0	0	
163: Car	62116: E19	60941: I7	1970-01-02T14:00:00	RC		2 (100.00)	0	0	7973.44	0	0	
163: Car	62116: E19	61034: I8	1970-01-02T14:00:00	RC		2 (100.00)	0	0	5563.08	0	0	
163: Car	62116: E19	61340: I17	1970-01-02T14:00:00	RC		2 (100.00)	0	0	4774.94	0	0	
163: Car	62116: E19	61160: I11	1970-01-02T14:00:00	RC		1 (100.00)	0	0	7599.05	0	0	
163: Car	62116: E19	61185: I12	1970-01-02T14:00:00	RC		4 (100.00)	0	0	4573.11	0	0	
163: Car	62115: E20	61320: I15	1970-01-02T14:00:00	RC		25 (100.00)	5	0	4227.69	857.154	314.067	17.7561
163: Car	62114: E22	61444: I19	1970-01-02T14:00:00	RC		52 (100.00)	0	0	2954.33	0	0	
163: Car	62114: E22	61479: I20	1970-01-02T14:00:00	RC		40 (100.00)	0	0	3387.25	0	0	
163: Car	62115: E20	61281: I14	1970-01-02T14:00:00	RC		72 (100.00)	12	0	5136.69	1066.16	282.053	17.3446
163: Car	62114: E22	61551: I21	1970-01-02T14:00:00	RC		37 (100.00)	10	0	1760.33	118.938	6.83124	53.2814
163: Car	62114: E22	61625: I23	1970-01-02T14:00:00	RC		57 (100.00)	7	0	1222.12	79.6971	8.39339	55.2045
163: Car	62114: E22	61634: I24	1970-01-02T14:00:00	RC		127 (100.00)	22	0	666.859	47.0063	4.90979	51.0717
163: Car	62114: E22	61576: I22	1970-01-02T14:00:00	RC		21 (100.00)	0	0	2229.15	0	0	
163: Car	62114: E22	61369: I18	1970-01-02T14:00:00	RC		46 (100.00)	5	0	2784.54	17672.6	376.638	0.567224
163: Car	62114: E22	61034: I8	1970-01-02T14:00:00	RC		61 (100.00)	0	0	5296.56	0	0	
163: Car	62114: E22	61153: I10	1970-01-02T14:00:00	RC		9 (100.00)	0	0	8224.07	0	0	
163: Car	62114: E22	61340: I17	1970-01-02T14:00:00	RC		27 (100.00)	0	0	4508.42	0	0	
163: Car	62114: E22	61160: I11	1970-01-02T14:00:00	RC		9 (100.00)	0	0	9059.72	0	0	
163: Car	62114: E22	61185: I12	1970-01-02T14:00:00	RC		32 (100.00)	0	0	4306.59	0	0	
163: Car	62114: E22	61320: I15	1970-01-02T14:00:00	RC		5 (100.00)	0	0	5020.21	0	0	
163: Car	62114: E22	61270: I13	1970-01-02T14:00:00	RC		6 (100.00)	0	0	4959.31	0	0	
163: Car	62114: E22	61281: I14	1970-01-02T14:00:00	RC		5 (100.00)	0	0	5929.21	0	0	
163: Car	62114: E22	61685: I25	1970-01-02T14:00:00	Mixed		49 (100.00)	22	0	270.604	4116.42	4931.96	0.236656
163: Car	62115: E20	60941: I7	1970-01-02T14:00:00	Mixed		220 (100.00)	13	0	6117.78	2217.54	4261.77	9.93171
163: Car	62115: E20	61034: I8	1970-01-02T14:00:00	RC		392 (100.00)	0	0	4690.82	0	0	
163: Car	62114: E22	61770: I26	1970-01-02T14:00:00	RC		57 (100.00)	9	0	1432.79	1334.11	3746.95	3.86628
163: Car	62115: E20	61153: I10	1970-01-02T14:00:00	RC		24 (100.00)	4	0	7431.54	399.67	172.271	66.9391
163: Car	62115: E20	61185: I12	1970-01-02T14:00:00	RC		188 (100.00)	0	0	3700.86	0	0	
163: Car	62115: E20	61270: I13	1970-01-02T14:00:00	RC		43 (100.00)	0	0	4353.58	0	0	
163: Car	62115: E20	61160: I11	1970-01-02T14:00:00	Mixed		61 (100.00)	8	0	8270.83	2766.75	5479.19	10.7617
163: Car	62115: E20	60796: I6	1970-01-02T14:00:00	Mixed		338 (100.00)	45	0	6925.11	2084.6	3911.16	11.9593
163: Car	62114: E22	61889: I27	1970-01-02T14:00:00	RC		68 (100.00)	2	0	1805.74	108.983	7.43077	59.6484
163: Car	62114: E22	61922: I28	1970-01-02T14:00:00	RC		26 (100.00)	2	0	9571.85	491.997	8.18058	70.0383
163: Car	62115: E20	60715: I4	1970-01-02T14:00:00	RC		197 (100.00)	20	0	5114.27	1101.72	341.121	16.7115
163: Car	62114: E22	62025: I29	1970-01-02T14:00:00	RC		19 (100.00)	6	0	3153.91	217.222	15.5104	52.2695
163: Car	62114: E22	62038: I30	1970-01-02T14:00:00	RC		51 (100.00)	0	0	4843.41	0	0	
163: Car	62115: E20	60690: I3	1970-01-02T14:00:00	RC		70 (100.00)	8	0	5989.81	1416.69	284.054	15.2209
163: Car	62115: E20	60509: I1	1970-01-02T14:00:00	RC		366 (100.00)	43	0	5311.73	861.835	328.198	22.1878
163: Car	62115: E20	60609: I2	1970-01-02T14:00:00	RC		329 (100.00)	39	0	4970.75	933.233	410.241	19.1749
163: Car	62107: E13	62025: I29	1970-01-02T14:00:00	Mixed		37 (100.00)	19	0	7065	2416.1	2622.97	10.5269
163: Car	62101: E12	61340: I17	1970-01-02T14:00:00	Mixed		41 (100.00)	21	0	8490.63	3067.67	2994.06	9.964
163: Car	62101: E12	61369: I18	1970-01-02T14:00:00	Mixed		35 (100.00)	16	0	8972.71	2699.79	2759.55	11.9645
163: Car	62107: E13	61922: I28	1970-01-02T14:00:00	Mixed		168 (100.00)	129	0	2614.14	171.362	608.465	54.9182
163: Car	62101: E12	61444: I19	1970-01-02T14:00:00	Mixed		61 (100.00)	11	0	6603.16	345.647	27.3244	68.7736
163: Car	62101: E12	61551: I21	1970-01-02T14:00:00	Mixed		53 (100.00)	28	0	9496.13	3614.93	2184.99	9.45692
163: Car	62101: E12	61576: I22	1970-01-02T14:00:00	RC		26 (100.00)	2	0	6582.03	16912.4	117.963	1.40106
163: Car	62101: E12	61479: I20	1970-01-02T14:00:00	Mixed		86 (100.00)	25	0	5496.38	1539.77	3519.49	12.8506
163: Car	62101: E12	61320: I15	1970-01-02T14:00:00	Mixed		10 (100.00)	4	0	8263.83	3231.53	3364.73	9.20612
163: Car	62101: E12	60796: I6	1970-01-02T14:00:00	Mixed		516 (100.00)	513	0	1051.42	70.3111	6.74802	53.8336
163: Car	62101: E12	60941: I7	1970-01-02T14:00:00	RC		115 (100.00)	113	0	2847.7	180.451	14.3719	56.8116
163: Car	62101: E12	61281: I14	1970-01-02T14:00:00	RC		64 (100.00)	27	0	3911.3	264.205	15.1138	53.2945
163: Car	62101: E12	61034: I8	1970-01-02T14:00:00	Mixed		250 (100.00)	153	0	3744.48	160.318	12.7098	84.0834
163: Car	62101: E12	61153: I10	1970-01-02T14:00:00	Mixed		33 (100.00)	22	0	3538.95	124.422	10.7334	102.395
163: Car	62101: E12	61270: I13	1970-01-02T14:00:00	Mixed		38 (100.00)	17	0	5265.33	300.237	17.1751	63.134
163: Car	62101: E12	61160: I11	1970-01-02T14:00:00	RC		73 (100.00)	72	0	1628.07	96.0079	7.36886	61.0476
163: Car	62101: E12	61185: I12	1970-01-02T14:00:00	Mixed		105 (100.00)	45	0	4329.12	212.645	16.4687	73.2903
163: Car	62101: E12	61625: I23	1970-01-02T14:00:00	Mixed		31 (100.00)	11	0	9503.17	3022.96	2521.56	11.3172
163: Car	62105: E6	60715: I4	1970-01-02T14:00:00	RC		186 (100.00)	183	0	954.978	64.6795	5.15555	53.1532
163: Car	62105: E6	60796: I6	1970-01-02T14:00:00	RC		338 (100.00)	338	0	122.832	10.1363	1.24193	43.6247
163: Car	62101: E12	61634: I24	1970-01-02T14:00:00	Mixed		37 (100.00)	19	0	9242.73	3812.51	3668.31	8.72755
163: Car	62105: E6	60941: I7	1970-01-02T14:00:00	RC		75 (100.00)	39	0	2168.19	135.254	10.1503	57.7097
163: Car	62105: E6	61153: I10	1970-01-02T14:00:00	Mixed		16 (100.00)	15	0	4041.15	201.218	17.8282	72.3003
163: Car	62105: E6	61160: I11	1970-01-02T14:00:00	RC		110 (100.00)	109	0	1993.96	134.445	9.30731	53.3918
163: Car	62105: E6	61034: I8	1970-01-02T14:00:00	RC		117 (100.00)	74	0	2779.67	176.656	13.741	56.6457
163: Car	62105: E6	60690: I3	1970-01-02T14:00:00	Mixed		84 (100.00)	51	0	6896.41	1005.68	1595.66	24.6868
163: Car	62101: E12	61685: I25	1970-01-02T14:00:00	Mixed		35 (100.00)	21	0	9249.33	2767.03	1962.57	12.0337
163: Car	62101: E12	61770: I26	1970-01-02T14:00:00	Mixed		98 (100.00)	56	0	9119.17	2329.14	2668.29	14.0949
163: Car	62105: E6	60609: I2	1970-01-02T14:00:00	Mixed		169 (100.00)	88	0	6151.01	1364.55	1913.3	16.2278
163: Car	62101: E12	61889: I27	1970-01-02T14:00:00	Mixed		15 (100.00)	6	0	9476.38	4353.85	2250.35	7.83558
163: Car	62101: E12	61922: I28	1970-01-02T14:00:00	RC		457 (100.00)	457	0	373.6	27.5743	2.0825	48.7758
163: Car	62105: E6	60509: I1	1970-01-02T14:00:00	Mixed		66 (100.00)	32	0	6437.45	999.944	1631.15	23.1761
163: Car	62101: E12	62025: I29	1970-01-02T14:00:00	Mixed		23 (100.00)	15	0	7642.78	329.595	14.8268	83.4784
163: Car	62101: E12	62038: I30	1970-01-02T14:00:00	Mixed		133 (100.00)	91	0	8016.86	1967.47	2579.41	14.6689
163: Car	62101: E12	60715: I4	1970-01-02T14:00:00	Mixed		183 (100.00)	183	0	2159.49	159.951	12.9233	48.6036
163: Car	62038: I30	61340: I17	1970-01-02T14:00:00	RC		12 (100.00)	4	0	1282.02	86.8553	8.79224	53.1373
163: Car	62038: I30	61369: I18	1970-01-02T14:00:00	RC		16 (100.00)	6	0	1671.48	131.143	10.8521	45.8839
163: Car	62101: E12	60690: I3	1970-01-02T14:00:00	Mixed		62 (100.00)	20	0	10156.3	3672.2	2816.82	9.95661
163: Car	62038: I30	61444: I19	1970-01-02T14:00:00	RC		23 (100.00)	4	0	2693.3	209.729	15.4009	46.2305
163: Car	62038: I30	61551: I21	1970-01-02T14:00:00	RC		10 (100.00)	2	0	1875.23	140.947	1.24007	47.8965
163: Car	62038: I30	61576: I22	1970-01-02T14:00:00	RC		5 (100.00)	0	0	4239.57	0	0	
163: Car	62038: I30	61479: I20	1970-01-02T14:00:00	RC		17 (100.00)	6	0	1947.02	128.266	10.7961	54.6463
